LON;LAT;OBJECTID;CUI;CUEANEXO;CUE;ANEXO;SECTOR;DOM_EDIFIC;DOM_ESTABL;NOMB_EST;NOMB_ABR;TELEFONO;EMAIL;CODPOST;PAGINAWEB;NIVMOD;NIVELMODAL;DEPFUN;DE;COMUNA;BARRIO;AREAPROGRA;ESTADO;POINT_X;POINT_Y;NIVEL;TIPEST
-58.4256369775623;-34.5603635346371;1875;201392;20207200;202072;0;2;AVDA. PTE. FIGUEROA ALCORTA 5575;AVDA. PTE. FIGUEROA ALCORTA 5575;INST. GRAL. SAN MARTIN;I GRAL SAN MARTIN;4780-339374781-3812;SECRETARIAINSTITUTO@GEBA.ORG.AR;C1425;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SNUCOM;NIVEL SUPERIOR NO UNIVERSITARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;9;14;PALERMO;04 - HOSP FERNANDEZ;1;10.345.641.630.000.000;10.764.339.019.999.900;SUPERIOR NO UNIVERSITARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.424510643057;-34.5827988079856;1876;201402;20213200;202132;0;2;CHARCAS 4446;CHARCAS 4446;EL JARDIN DE LA PLAZA;EL JARDIN DE LA PLAZA;4774-1058;INFORMES@ELJARDINDELAPLAZA.EDU.AR;C1425;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM;NIVEL INICIAL COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;9;14;PALERMO;04 - HOSP FERNANDEZ;1;10.355.884.290.000.000;10.515.454.540.000.000;INICIAL COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4620923978041;-34.5603569100676;1877;201518;20058800;200588;0;2;MOLDES 2449;MOLDES 2449;INST. RABINO JOSE CARO;I RABINO JOSE CARO;4786-7586;PRIMARIAMOLAS@GMAIL.COM;C1428;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM;NIVEL INICIAL Y PRIMARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.011.076.690.000.000;10.764.474.900.000.000;INICIAL - PRIMARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4652791248767;-34.5555213186236;1878;201526;20053100;200531;0;2;QUESADA 2602;QUESADA 2602;ESCUELA DE ENF. Y ESP. PARAMEDICAS DE LA CRUZ ROJA ARGENTINA;E ENF Y ESP PARAMEDICAS CRUZ ROJA;4544-1188/3024;SAAVEDRA@CRUZROJA.ORG.AR;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SECADU - SNUCOM;NIVEL SECUNDARIO DE JOVENES Y ADULTOS - NIVEL SUPERIOR NO UNIVERSITARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;NUÑEZ;07 - HOSP PIROVANO;1;9.981.829.540.000.000;10.818.117.030.000.000;SECUNDARIO DE JOVENES Y ADULTOS - SUPERIOR NO UNIVERSITARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4596330132594;-34.5703219730144;1879;201465;20049600;200496;0;2;ZAPIOLA 1680;ZAPIOLA 1680;INST. SAN MAXIMILIANO KOLBE;I SAN MAXIMILIANO KOLBE;4551-5555;INFO@COLEGIO_SMKOLBE.COM.AR;C1426;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.033.644.020.000.000;10.653.929.440.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4636976814735;-34.569533175129;1880;201492;20002800;200028;0;2;CONDE 1860;CONDE 1860;INST. BET-EL;I BET-EL;4554-3253/3023;SECRETARIAPRIMARIA@BETEL.EDU.AR;C1428;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM;NIVEL INICIAL Y PRIMARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;9.996.345.410.000.000;10.662.680.170.000.000;INICIAL - PRIMARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4482590514162;-34.5485578670643;1881;201501;20166600;201666;0;2;DR. VICTORINO DE LA PLAZA 1060;DR. VICTORINO DE LA PLAZA 1060;INST. BROTECITOS;I BROTECITOS;4787-2119;BROTECITOS@HOGARAMPAROMATERNAL.COM;C1428;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM;NIVEL INICIAL COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.138.049.170.000.000;10.895.355.080.000.000;INICIAL COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4586147584225;-34.5452676547776;1882;201481;20147900;201479;0;2;AVDA. DEL LIBERTADOR 7395;AVDA. DEL LIBERTADOR 7395;INST. JOSE INGENIEROS;I JOSE INGENIEROS;4701-5968 / 63;JINGENIEROS@CLUBOSN.COM.AR;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM - SNUCOM;NIVEL INICIAL, PRIMARIO, SECUNDARIO Y SUPERIOR NO UNIVERSITARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;NUÑEZ;07 - HOSP PIROVANO;1;10.042.999.050.000.000;10.931.862.870.000.000;INICIAL - PRIMARIO -SECUNDARIO - SUPERIOR NO UNIVERSITARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4484246539538;-34.5554470377674;1883;201479;20173800;201738;0;2;AVDA. DEL LIBERTADOR 6115;AVDA. DEL LIBERTADOR 6115;INST. STA. ANA;I STA ANA;4784-7650 INT 2 Y 3;ARTE@ISABELGRANO.COM.AR;C1428;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SNUART;NIVEL SUPERIOR NO UNIVERSITARIO ARTISTICO;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.136.518.360.000.000;10.818.932.090.000.000;SUPERIOR NO UNIVERSITARIO ARTISTICO;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4565385391333;-34.5656583837815;1884;201468;20051100;200511;0;2;AMENABAR 1840;AMENABAR 1840;COLEGIO INTERNACIONAL DE LAS ISLAS;COL INTERNACIONAL DE LAS ISLAS;4787-2294/4784-6434;DIRECCION@INTSCHOOLS.ORG;C1428;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRIMCOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.062.042.930.000.000;10.705.662.579.999.900;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4597019700349;-34.6049291266287;1885;201865;20084900;200849;0;1;FRAGATA PRESIDENTE SARMIENTO 1817;FRAGATA PRESIDENTE SARMIENTO 1817;ESC. DE COMERCIO N° 17 SANTA MARIA DE LOS BUENOS AIRES;EC 17;4583-0398/4582-3277;DEM_EC17_DE7@BUE.EDU.AR;C1416;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/SECUNDARIO/CONTACTO?MENU_ID=18231;SECCOM;NIVEL SECUNDARIO COMUN;DIR DE EDUCACION MEDIA;7;11;VILLA GRAL. MITRE;01 - HOSP ALVAREZ;1;10.032.999.850.000.000;10.270.021.850.000.000;SECUNDARIO COMUN;EC (ESCUELA DE COMERCIO)
-58.4559892340616;-34.5510011427699;1886;201473;20156300;201563;0;2;ARRIBEÑOS 2871;ARRIBEÑOS 2871;INST. BELGRANO UNO;I BELGRANO UNO;4786-5629/4782-9031/4788-4846;INFO@BELGRANOUNO.COM.AR;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;NUÑEZ;07 - HOSP PIROVANO;1;10.067.094.590.000.000;10.868.258.680.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4493832944057;-34.5464218657163;1887;201464;20152000;201520;0;2;AVDA. PTE. FIGUEROA ALCORTA 7597;AVDA. PTE. FIGUEROA ALCORTA 7597;INST. RIVER PLATE;I RIVER PLATE;4789-1101/3/6;NIVELMEDIO@RIVERPLATE.EDU.AR/PRIMARIA@RIVERPLATE.EDU.AR;C1428;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.127.733.240.000.000;10.919.051.650.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.456790634028;-34.5669341083268;1888;201514;20000300;200003;0;2;MOLDES 1764;MOLDES 1764;INST. SAN CAYETANO;I SAN CAYETANO;4783-0889 INT119;SANCAYETANOPRIMARIA@GMAIL.COM;C1426;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM;NIVEL INICIAL Y PRIMARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.059.728.680.000.000;10.691.510.769.999.900;INICIAL - PRIMARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.454623426765;-34.5506348909589;1889;201480;20149400;201494;0;2;AVDA. DEL LIBERTADOR 6796;MONTAÑESES 2845;ESCUELA TECNICA ORT 02;ET ORT 02;4789-6500;SECESC2@ORT.EDU.AR;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SECCOM;NIVEL SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;NUÑEZ;07 - HOSP PIROVANO;1;10.079.630.839.999.900;10.872.320.680.000.000;SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4706519954691;-34.5520359673077;1890;201523;20001700;200017;0;2;NUÑEZ 2776;NUÑEZ 2776;ESCUELA DE LA ALDEA;ESC DE LA ALDEA;4702-8042;INFOESCUELALAALDEA@ARNETBIZ.COM.AR;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;PRICOM;NIVEL PRIMARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;NUÑEZ;07 - HOSP PIROVANO;1;9.932.514.810.000.000;10.856.778.300.000.000;PRIMARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.459066648677;-34.54901816426;1891;201463;20031700;200317;0;2;11 DE SEPTIEMBRE DE 1888 3168;11 DE SEPTIEMBRE DE 1888 3168;AULA XXI;AULA XXI;4701-3433/3533;INFO@COLEGIOAULA21.EDU.AR;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SECCOM;NIVEL SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;NUÑEZ;07 - HOSP PIROVANO;1;10.038.849.640.000.000;10.890.257.769.999.900;SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.454623426765;-34.5506348909589;1892;201480;20136100;201361;0;2;AVDA. DEL LIBERTADOR 6796;AVDA. DEL LIBERTADOR 6796;INST. DE TECNOLOGIA ORT 02;I DE TECNOLOGIA ORT 02;4789-6500;ITO2@ORT.EDU.AR;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SNUCOM;NIVEL SUPERIOR NO UNIVERSITARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;NUÑEZ;07 - HOSP PIROVANO;1;10.079.630.839.999.900;10.872.320.680.000.000;SUPERIOR NO UNIVERSITARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4677166302694;-34.5472772760737;1893;201533;20106900;201069;0;2;VUELTA DE OBLIGADO 3723;VUELTA DE OBLIGADO 3723;INST. PROPUESTA ACTUAL;I PROPUESTA ACTUAL;4702-6663/4198;PROPUESTACTUAL@YAHOO.COM;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SECCOM;NIVEL SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;NUÑEZ;07 - HOSP PIROVANO;1;9.959.453.810.000.000;10.909.569.300.000.000;SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4522390976842;-34.5715848876287;1894;201802;20058500;200585;0;2;CRAMER 1222;CRAMER 1222;INST. AEQUALIS;I AEQUALIS;4553-3441;INFO@AEQUALIS.ESC.EDU.AR;C1426;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;PRICOM;NIVEL PRIMARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;9;13;COLEGIALES;07 - HOSP PIROVANO;1;10.101.491.190.000.000;10.639.915.040.000.000;PRIMARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4538804955079;-34.5514608122799;1895;201521;20120400;201204;0;2;MONTAÑESES 2759;MONTAÑESES 2759;OXFORD SCHOOL;OXFORD SCHOOL;4788-2925;OXFORD@VANEDUC.EDU.AR;C1428;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.086.448.990.000.000;10.863.157.970.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3948726193599;-34.61270050157;1896;202326;20270600;202706;0;2;SARANDI 283;SARANDI 283;ESCUELA INFANTIL LA PUERTITA;EI LA PUERTITA;2053-7607;JARDINLAPUERTITA@HOTMAIL.COM;C1081;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;3;3;BALVANERA;08 - HOSP RAMOS MEJIA;1;10.627.587.460.000.000;10.183.602.589.999.900;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4517051270961;-34.5543272575136;1897;201520;20120600;201206;0;2;MONTAÑESES 2434;MONTAÑESES 2434;INST. CULTURAL PUEBLO BLANCO;I CULTURAL PUEBLO BLANCO;4783-3006/9;SBONEITO@UHS.NETWORK.NET;C1428;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.106.411.820.000.000;10.831.357.850.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4605048804295;-34.571047164735;1898;201487;20002600;200026;0;2;CAP. GRAL. RAMON FREIRE 1658;CAP. GRAL. RAMON FREIRE 1658;CENTRO DE ESTUDIOS INTERDISCIPLINARIOS PARA EL APRENDIZAJE Y LA COMUNICACION;C E I PARA EL APRENDIZAJE;4552-4314;SECRETARI@CEIAC.EDU.AR;C1426;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM;NIVEL INICIAL COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.025.643.350.000.000;10.645.884.900.000.000;INICIAL COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4553836372189;-34.5651260491613;1899;201490;20052600;200526;0;2;CIUDAD DE LA PAZ 1831;CIUDAD DE LA PAZ 1831;ESCUELA DE MUSICA DE BUENOS AIRES;ESC DE MUSICA DE BA;4782-4007;ADMINISTRACION@EMBA.COM.AR;C1428;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SNUART;NIVEL SUPERIOR NO UNIVERSITARIO ARTISTICO;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.072.641.650.000.000;10.711.567.200.000.000;SUPERIOR NO UNIVERSITARIO ARTISTICO;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4758573502528;-34.5530915083485;1900;201497;20084500;200845;0;2;AVDA. CRISOLOGO LARRALDE 3281;AVDA. CRISOLOGO LARRALDE 3281;INST. HULL CORDELL;I HULL CORDELL;4542-6595/3623;SECRETARIAHC@HOTMAIL.COM;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;12;SAAVEDRA;07 - HOSP PIROVANO;1;9.884.740.100.000.000;10.845.063.940.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4614475351206;-34.5611916674937;1901;201517;20219600;202196;0;2;MOLDES 2361;MOLDES 2361;COLEGIO EVANGELICO BUENOS AIRES;COL EVANGELICO BUENOS AIRES;4788-2227/0328;BACSSECUNDARIA@GMAIL.COM/BACSPRIMARIA@GMAIL.COM;C1428;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.016.994.720.000.000;10.755.214.670.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4617463960758;-34.5492478068342;1902;201504;20179200;201792;0;2;GRECIA 3273;GRECIA 3273;DEL JACARANDA;DEL JACARANDA;4701-5427;JACARANDA@JACARANDA.EDU.AR;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM;NIVEL INICIAL Y PRIMARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;NUÑEZ;07 - HOSP PIROVANO;1;10.014.253.240.000.000;10.887.710.850.000.000;INICIAL - PRIMARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4600583785795;-34.5631189010076;1903;201516;20181600;201816;0;2;MOLDES 2160;MOLDES 2160;INST. MAESTRIA;I MAESTRIA;4781-7721;INFO@BAMS.EDU.AR;C1428;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM;NIVEL INICIAL Y PRIMARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.029.742.840.000.000;10.733.835.129.999.900;INICIAL - PRIMARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4522390976842;-34.5715848876287;1904;201802;20185800;201858;0;2;CRAMER 1222;CRAMER 1222;EL JARDIN DE LA ESQUINA;EL JARDIN DE LA ESQUINA;4554-0771;SECJARDIN@AEQUALIS.ESC.EDU.AR;C1426;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM;NIVEL INICIAL COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;9;13;COLEGIALES;07 - HOSP PIROVANO;1;10.101.491.190.000.000;10.639.915.040.000.000;INICIAL COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4611446311117;-34.5572990835412;1905;201476;20182000;201820;0;2;AVDA. CABILDO 2642;AVDA. CABILDO 2642;INST. EDUCATIVO CABILDO;I EDUC CABILDO;4786-9862;INSTITUTOCABILDO@YAHOO.COM.AR;C1428;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SECADU;NIVEL SECUNDARIO DE JOVENES Y ADULTOS;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;10.019.775.220.000.000;10.798.396.040.000.000;SECUNDARIO DE JOVENES Y ADULTOS;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4702041955108;-34.5404254226137;1906;201471;20191000;201910;0;2;ARCOS 4531;ARCOS 4531;LOMAS DE NUÑEZ;LOMAS DE NUÑEZ;4703-1168;CASTELLANO@UPPERSCHOOL.COM.AR;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM;NIVEL INICIAL Y PRIMARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;NUÑEZ;07 - HOSP PIROVANO;1;9.936.615.280.000.000;10.985.577.020.000.000;INICIAL - PRIMARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.5070399636066;-34.5787433721961;1907;201803;20181500;201815;0;2;TERRADA 5547;TERRADA 5547;INST. PEDAGOGICO MI AMANECER;I PEDAGOGICO MI AMANECER;4572-6924;IPMIAMANECER@FIBERTEL.COM.AR;C1419;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;PRIESP;NIVEL PRIMARIO ESPECIAL;DIR GRAL DE EDUCACION DE GESTION PRIVADA;16;12;VILLA PUEYRREDON;07 - HOSP PIROVANO;1;9.598.665.700.000.000;10.560.419.600.000.000;PRIMARIO ESPECIAL;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.5229865982555;-34.6150792921916;1908;202402;20202704;202027;4;1;JOSE PEDRO VARELA 5287;JOSE PEDRO VARELA 5287 / 89;CENTRO DE FORMACION PROFESIONAL N° 26 (ANEXO);CFP 26 (A);4942-6933;CFP_VEINTISEIS@YAHOO.COM.AR;C1428;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/EDUCACIONYTRABAJO?MENU_ID=20091;OSECOM - OSEADU;OTROS SERVICIOS EDUCATIVOS DE LAS MODALIDADES COMUN Y DE JOVENES Y ADULTOS;GERENCIA OPERATIVA DE EDUCACION Y TRABAJO;17;11;VILLA DEVOTO;11 - HOSP VELEZ SARSFIELD;1;9.452.590.510.000.000;10.157.257.750.000.000;OTROS SERVICIOS EDUCATIVOS;CFP (CENTRO DE FORMACION PROFESIONAL)
-58.4714431393615;-34.5461349116029;1909;201485;20179700;201797;0;2;AVDA. SAN ISIDRO LABRADOR 4122;AVDA. SAN ISIDRO LABRADOR 4122;INST. TECNOLOGICO DE MUSICA CONTEMPORANEA;I T DE MUSICA CONTEMPORANEA;4702-2585;INFORMES.ITMC@GMAIL.COM;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SNUART;NIVEL SUPERIOR NO UNIVERSITARIO ARTISTICO;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;12;SAAVEDRA;07 - HOSP PIROVANO;1;9.925.247.800.000.000;10.922.239.479.999.900;SUPERIOR NO UNIVERSITARIO ARTISTICO;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
